ft_name,profile_corr,dropout_algorithm,dropout_ratio,dropout_trial,dataset,sub,test_dataset,algorithm
fc7,0.2293163779966931,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,test,icnn
fc8,0.3394099784572356,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,test,icnn
conv1_1,0.0768221658289789,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,art,icnn
conv1_2,0.0182413089556597,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,art,icnn
conv2_1,0.0298738349260432,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,art,icnn
conv2_2,0.0331092649300326,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,art,icnn
conv3_1,0.0054829400148129,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,art,icnn
conv3_2,0.0314333647013619,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,art,icnn
conv3_3,0.1152384473235041,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,art,icnn
conv3_4,0.0491931874050806,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,art,icnn
conv4_1,0.0943208204503441,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,art,icnn
conv4_2,0.1222666965192327,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,art,icnn
conv4_3,0.154733838619232,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,art,icnn
conv4_4,0.3760978591910996,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,art,icnn
conv5_1,0.2534248900770059,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,art,icnn
conv5_2,0.2988444352451659,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,art,icnn
conv5_3,0.2948565076543482,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,art,icnn
conv5_4,0.4139725543326307,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,art,icnn
fc6,0.1593911865796672,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,art,icnn
fc7,0.1970270932137919,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,art,icnn
fc8,0.1532836427350002,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,art,icnn
conv1_1,0.0570015170005718,dropout-quantizedCountParty,0.25,0,deeprecon,JK,test,icnn
conv1_2,0.0576946757953866,dropout-quantizedCountParty,0.25,0,deeprecon,JK,test,icnn
conv2_1,0.0720054729666564,dropout-quantizedCountParty,0.25,0,deeprecon,JK,test,icnn
conv2_2,0.0402119819011474,dropout-quantizedCountParty,0.25,0,deeprecon,JK,test,icnn
conv3_1,0.0823629886212112,dropout-quantizedCountParty,0.25,0,deeprecon,JK,test,icnn
conv3_2,0.0988705255354939,dropout-quantizedCountParty,0.25,0,deeprecon,JK,test,icnn
conv3_3,0.1395518405465008,dropout-quantizedCountParty,0.25,0,deeprecon,JK,test,icnn
conv3_4,0.1170253694990449,dropout-quantizedCountParty,0.25,0,deeprecon,JK,test,icnn
conv4_1,0.1726675552042695,dropout-quantizedCountParty,0.25,0,deeprecon,JK,test,icnn
conv4_2,0.1542084473682895,dropout-quantizedCountParty,0.25,0,deeprecon,JK,test,icnn
conv4_3,0.1321144650197432,dropout-quantizedCountParty,0.25,0,deeprecon,JK,test,icnn
conv4_4,0.1425732709936417,dropout-quantizedCountParty,0.25,0,deeprecon,JK,test,icnn
conv5_1,0.1957137040654888,dropout-quantizedCountParty,0.25,0,deeprecon,JK,test,icnn
conv5_2,0.1998667136187838,dropout-quantizedCountParty,0.25,0,deeprecon,JK,test,icnn
conv5_3,0.1918317836618905,dropout-quantizedCountParty,0.25,0,deeprecon,JK,test,icnn
conv5_4,0.2263061304752223,dropout-quantizedCountParty,0.25,0,deeprecon,JK,test,icnn
fc6,0.2179974911097114,dropout-quantizedCountParty,0.25,0,deeprecon,JK,test,icnn
fc7,0.2150112639927978,dropout-quantizedCountParty,0.25,0,deeprecon,JK,test,icnn
fc8,0.3587771481802699,dropout-quantizedCountParty,0.25,0,deeprecon,JK,test,icnn
conv1_1,0.0957534576719063,dropout-quantizedCountParty,0.25,0,deeprecon,JK,art,icnn
conv1_2,0.0499966282951434,dropout-quantizedCountParty,0.25,0,deeprecon,JK,art,icnn
conv2_1,0.0256428692392937,dropout-quantizedCountParty,0.25,0,deeprecon,JK,art,icnn
conv2_2,0.0218279014873999,dropout-quantizedCountParty,0.25,0,deeprecon,JK,art,icnn
conv3_1,0.0050471063201258,dropout-quantizedCountParty,0.25,0,deeprecon,JK,art,icnn
conv3_2,0.0164640448843452,dropout-quantizedCountParty,0.25,0,deeprecon,JK,art,icnn
conv3_3,0.0867364012274429,dropout-quantizedCountParty,0.25,0,deeprecon,JK,art,icnn
conv3_4,0.0335393651364724,dropout-quantizedCountParty,0.25,0,deeprecon,JK,art,icnn
conv4_1,0.0345575464820607,dropout-quantizedCountParty,0.25,0,deeprecon,JK,art,icnn
conv4_2,0.0535434420434381,dropout-quantizedCountParty,0.25,0,deeprecon,JK,art,icnn
conv4_3,0.0900034394819726,dropout-quantizedCountParty,0.25,0,deeprecon,JK,art,icnn
conv4_4,0.2363077718105308,dropout-quantizedCountParty,0.25,0,deeprecon,JK,art,icnn
conv5_1,0.1559898665353838,dropout-quantizedCountParty,0.25,0,deeprecon,JK,art,icnn
conv5_2,0.159607765204657,dropout-quantizedCountParty,0.25,0,deeprecon,JK,art,icnn
conv5_3,0.1823719424788014,dropout-quantizedCountParty,0.25,0,deeprecon,JK,art,icnn
conv5_4,0.2382096745202595,dropout-quantizedCountParty,0.25,0,deeprecon,JK,art,icnn
fc6,0.0730865874713151,dropout-quantizedCountParty,0.25,0,deeprecon,JK,art,icnn
fc7,0.1021316205467141,dropout-quantizedCountParty,0.25,0,deeprecon,JK,art,icnn
fc8,0.0655823099240596,dropout-quantizedCountParty,0.25,0,deeprecon,JK,art,icnn
conv1_1,0.1575783905597966,no-dropout,1.0,0,deeprecon,TH,test,icnn
conv1_2,0.1360082582906952,no-dropout,1.0,0,deeprecon,TH,test,icnn
conv2_1,0.1552455081332086,no-dropout,1.0,0,deeprecon,TH,test,icnn
conv2_2,0.0924777490360359,no-dropout,1.0,0,deeprecon,TH,test,icnn
conv3_1,0.1590626563906069,no-dropout,1.0,0,deeprecon,TH,test,icnn
conv3_2,0.1796671341839117,no-dropout,1.0,0,deeprecon,TH,test,icnn
conv3_3,0.2325898138616721,no-dropout,1.0,0,deeprecon,TH,test,icnn
conv3_4,0.2054493102784062,no-dropout,1.0,0,deeprecon,TH,test,icnn
conv4_1,0.2698780422123011,no-dropout,1.0,0,deeprecon,TH,test,icnn
conv4_2,0.2506663881576852,no-dropout,1.0,0,deeprecon,TH,test,icnn
conv4_3,0.2253976419943997,no-dropout,1.0,0,deeprecon,TH,test,icnn
conv4_4,0.2389296314955135,no-dropout,1.0,0,deeprecon,TH,test,icnn
conv5_1,0.2935911641541077,no-dropout,1.0,0,deeprecon,TH,test,icnn
conv5_2,0.2991188085163924,no-dropout,1.0,0,deeprecon,TH,test,icnn
conv5_3,0.2935734067381684,no-dropout,1.0,0,deeprecon,TH,test,icnn
conv5_4,0.2954720396922766,no-dropout,1.0,0,deeprecon,TH,test,icnn
fc6,0.3315839719311062,no-dropout,1.0,0,deeprecon,TH,test,icnn
fc7,0.2978043983981061,no-dropout,1.0,0,deeprecon,TH,test,icnn
fc8,0.4387379786387251,no-dropout,1.0,0,deeprecon,TH,test,icnn
conv1_1,0.1290874351141613,no-dropout,1.0,0,deeprecon,TH,art,icnn
conv1_2,0.0574198491658723,no-dropout,1.0,0,deeprecon,TH,art,icnn
conv2_1,0.0431539325174774,no-dropout,1.0,0,deeprecon,TH,art,icnn
conv2_2,0.0571874330843408,no-dropout,1.0,0,deeprecon,TH,art,icnn
conv3_1,0.0130135320643233,no-dropout,1.0,0,deeprecon,TH,art,icnn
conv3_2,0.0425564844329734,no-dropout,1.0,0,deeprecon,TH,art,icnn
conv3_3,0.1363986523342806,no-dropout,1.0,0,deeprecon,TH,art,icnn
conv3_4,0.0481076337576292,no-dropout,1.0,0,deeprecon,TH,art,icnn
conv4_1,0.0926156213281167,no-dropout,1.0,0,deeprecon,TH,art,icnn
conv4_2,0.1157577939977484,no-dropout,1.0,0,deeprecon,TH,art,icnn
conv4_3,0.1749262794846113,no-dropout,1.0,0,deeprecon,TH,art,icnn
conv4_4,0.4033576840345275,no-dropout,1.0,0,deeprecon,TH,art,icnn
conv5_1,0.2495762723840924,no-dropout,1.0,0,deeprecon,TH,art,icnn
conv5_2,0.2900419333091281,no-dropout,1.0,0,deeprecon,TH,art,icnn
conv5_3,0.3138459189334969,no-dropout,1.0,0,deeprecon,TH,art,icnn
conv5_4,0.40481588727506,no-dropout,1.0,0,deeprecon,TH,art,icnn
fc6,0.179692358074867,no-dropout,1.0,0,deeprecon,TH,art,icnn
fc7,0.2346343649488668,no-dropout,1.0,0,deeprecon,TH,art,icnn
fc8,0.1415926698843545,no-dropout,1.0,0,deeprecon,TH,art,icnn
conv1_1,0.045802949445827,dropout-dreamsim,0.1,11,deeprecon,TH,test,icnn
conv1_2,0.0417985142330277,dropout-dreamsim,0.1,11,deeprecon,TH,test,icnn
conv2_1,0.0605410231536129,dropout-dreamsim,0.1,11,deeprecon,TH,test,icnn
conv2_2,0.0327883650677161,dropout-dreamsim,0.1,11,deeprecon,TH,test,icnn
conv3_1,0.0636020247087219,dropout-dreamsim,0.1,11,deeprecon,TH,test,icnn
conv3_2,0.0721009481634227,dropout-dreamsim,0.1,11,deeprecon,TH,test,icnn
conv3_3,0.1074497943182376,dropout-dreamsim,0.1,11,deeprecon,TH,test,icnn
conv3_4,0.0880722831834252,dropout-dreamsim,0.1,11,deeprecon,TH,test,icnn
conv4_1,0.1217580640398042,dropout-dreamsim,0.1,11,deeprecon,TH,test,icnn
conv4_2,0.1105781588091316,dropout-dreamsim,0.1,11,deeprecon,TH,test,icnn
conv4_3,0.0913388666601318,dropout-dreamsim,0.1,11,deeprecon,TH,test,icnn
conv4_4,0.1025512776495961,dropout-dreamsim,0.1,11,deeprecon,TH,test,icnn
conv5_1,0.1314833709458117,dropout-dreamsim,0.1,11,deeprecon,TH,test,icnn
conv5_2,0.1281488124828175,dropout-dreamsim,0.1,11,deeprecon,TH,test,icnn
conv5_3,0.1233442905587085,dropout-dreamsim,0.1,11,deeprecon,TH,test,icnn
conv5_4,0.1329298255814908,dropout-dreamsim,0.1,11,deeprecon,TH,test,icnn
fc6,0.1505717320982682,dropout-dreamsim,0.1,11,deeprecon,TH,test,icnn
fc7,0.1648291641905373,dropout-dreamsim,0.1,11,deeprecon,TH,test,icnn
fc8,0.2590630543487136,dropout-dreamsim,0.1,11,deeprecon,TH,test,icnn
conv1_1,0.1004166077071141,dropout-dreamsim,0.1,11,deeprecon,TH,art,icnn
conv1_2,0.0498067234457154,dropout-dreamsim,0.1,11,deeprecon,TH,art,icnn
conv2_1,0.0247855593087533,dropout-dreamsim,0.1,11,deeprecon,TH,art,icnn
conv2_2,0.0215381632711954,dropout-dreamsim,0.1,11,deeprecon,TH,art,icnn
conv3_1,-0.0120743602862014,dropout-dreamsim,0.1,11,deeprecon,TH,art,icnn
conv3_2,0.0014242792188367,dropout-dreamsim,0.1,11,deeprecon,TH,art,icnn
conv3_3,0.0664773720706142,dropout-dreamsim,0.1,11,deeprecon,TH,art,icnn
conv3_4,0.0156549608370382,dropout-dreamsim,0.1,11,deeprecon,TH,art,icnn
conv4_1,0.0251962991298311,dropout-dreamsim,0.1,11,deeprecon,TH,art,icnn
conv4_2,0.0432594239479447,dropout-dreamsim,0.1,11,deeprecon,TH,art,icnn
conv4_3,0.0801903581023009,dropout-dreamsim,0.1,11,deeprecon,TH,art,icnn
conv4_4,0.2432064435141239,dropout-dreamsim,0.1,11,deeprecon,TH,art,icnn
conv5_1,0.1387649157634543,dropout-dreamsim,0.1,11,deeprecon,TH,art,icnn
conv5_2,0.1455872863174474,dropout-dreamsim,0.1,11,deeprecon,TH,art,icnn
conv5_3,0.1649351362596472,dropout-dreamsim,0.1,11,deeprecon,TH,art,icnn
conv5_4,0.2618771017076572,dropout-dreamsim,0.1,11,deeprecon,TH,art,icnn
fc6,0.1162014066729371,dropout-dreamsim,0.1,11,deeprecon,TH,art,icnn
fc7,0.2229041859496832,dropout-dreamsim,0.1,11,deeprecon,TH,art,icnn
fc8,0.0627744465506329,dropout-dreamsim,0.1,11,deeprecon,TH,art,icnn
conv1_1,0.0587265911083685,dropout-clipvision,0.1,33,deeprecon,TH,test,icnn
conv1_2,0.040972532970031,dropout-clipvision,0.1,33,deeprecon,TH,test,icnn
conv2_1,0.0596607193211781,dropout-clipvision,0.1,33,deeprecon,TH,test,icnn
conv2_2,0.0330260833236795,dropout-clipvision,0.1,33,deeprecon,TH,test,icnn
conv3_1,0.0595026208566213,dropout-clipvision,0.1,33,deeprecon,TH,test,icnn
conv3_2,0.0674931747363448,dropout-clipvision,0.1,33,deeprecon,TH,test,icnn
conv3_3,0.0998929230033596,dropout-clipvision,0.1,33,deeprecon,TH,test,icnn
conv3_4,0.0790151931113401,dropout-clipvision,0.1,33,deeprecon,TH,test,icnn
conv4_1,0.1157187759778222,dropout-clipvision,0.1,33,deeprecon,TH,test,icnn
conv4_2,0.1026576418530705,dropout-clipvision,0.1,33,deeprecon,TH,test,icnn
conv4_3,0.0876540102406918,dropout-clipvision,0.1,33,deeprecon,TH,test,icnn
conv4_4,0.0994920772168845,dropout-clipvision,0.1,33,deeprecon,TH,test,icnn
conv5_1,0.1368454663033849,dropout-clipvision,0.1,33,deeprecon,TH,test,icnn
conv5_2,0.1316079375052812,dropout-clipvision,0.1,33,deeprecon,TH,test,icnn
conv5_3,0.1319982958159303,dropout-clipvision,0.1,33,deeprecon,TH,test,icnn
conv5_4,0.1557063413578941,dropout-clipvision,0.1,33,deeprecon,TH,test,icnn
fc6,0.1791856824418651,dropout-clipvision,0.1,33,deeprecon,TH,test,icnn
fc7,0.147948937316535,dropout-clipvision,0.1,33,deeprecon,TH,test,icnn
fc8,0.2475557073505912,dropout-clipvision,0.1,33,deeprecon,TH,test,icnn
conv1_1,0.083796590080032,dropout-clipvision,0.1,33,deeprecon,TH,art,icnn
conv1_2,0.0290258700035807,dropout-clipvision,0.1,33,deeprecon,TH,art,icnn
conv2_1,0.0132474269277479,dropout-clipvision,0.1,33,deeprecon,TH,art,icnn
conv2_2,0.0166140355221601,dropout-clipvision,0.1,33,deeprecon,TH,art,icnn
conv3_1,-0.0130047539515506,dropout-clipvision,0.1,33,deeprecon,TH,art,icnn
conv3_2,-0.0038635484054823,dropout-clipvision,0.1,33,deeprecon,TH,art,icnn
conv3_3,0.0625353705981598,dropout-clipvision,0.1,33,deeprecon,TH,art,icnn
conv3_4,0.0176575387996116,dropout-clipvision,0.1,33,deeprecon,TH,art,icnn
conv4_1,0.0150076449563716,dropout-clipvision,0.1,33,deeprecon,TH,art,icnn
conv4_2,0.028085454917407,dropout-clipvision,0.1,33,deeprecon,TH,art,icnn
conv4_3,0.0654606616082761,dropout-clipvision,0.1,33,deeprecon,TH,art,icnn
conv4_4,0.2534710082474204,dropout-clipvision,0.1,33,deeprecon,TH,art,icnn
conv5_1,0.149785636641554,dropout-clipvision,0.1,33,deeprecon,TH,art,icnn
conv5_2,0.1668466991280456,dropout-clipvision,0.1,33,deeprecon,TH,art,icnn
conv5_3,0.1995974282659166,dropout-clipvision,0.1,33,deeprecon,TH,art,icnn
conv5_4,0.2953839923062666,dropout-clipvision,0.1,33,deeprecon,TH,art,icnn
fc6,0.1071634155311898,dropout-clipvision,0.1,33,deeprecon,TH,art,icnn
fc7,0.1368758511615274,dropout-clipvision,0.1,33,deeprecon,TH,art,icnn
fc8,0.0306720118762912,dropout-clipvision,0.1,33,deeprecon,TH,art,icnn
conv1_1,0.0727734201734003,dropout-random,0.1,22,deeprecon,TH,test,icnn
conv1_2,0.0676369337587666,dropout-random,0.1,22,deeprecon,TH,test,icnn
conv2_1,0.0773155373540003,dropout-random,0.1,22,deeprecon,TH,test,icnn
conv2_2,0.0408872689731184,dropout-random,0.1,22,deeprecon,TH,test,icnn
conv3_1,0.0723472960712358,dropout-random,0.1,22,deeprecon,TH,test,icnn
conv3_2,0.0800991881367444,dropout-random,0.1,22,deeprecon,TH,test,icnn
conv3_3,0.1189744624040597,dropout-random,0.1,22,deeprecon,TH,test,icnn
conv3_4,0.0977801948866495,dropout-random,0.1,22,deeprecon,TH,test,icnn
conv4_1,0.1338100151148599,dropout-random,0.1,22,deeprecon,TH,test,icnn
conv4_2,0.1219341479182576,dropout-random,0.1,22,deeprecon,TH,test,icnn
conv4_3,0.1019625996190459,dropout-random,0.1,22,deeprecon,TH,test,icnn
conv4_4,0.1144792687698296,dropout-random,0.1,22,deeprecon,TH,test,icnn
conv5_1,0.1430105255559739,dropout-random,0.1,22,deeprecon,TH,test,icnn
conv5_2,0.1445622119055747,dropout-random,0.1,22,deeprecon,TH,test,icnn
conv5_3,0.1343845892539079,dropout-random,0.1,22,deeprecon,TH,test,icnn
conv5_4,0.1582547053165524,dropout-random,0.1,22,deeprecon,TH,test,icnn
fc6,0.1839524209385679,dropout-random,0.1,22,deeprecon,TH,test,icnn
fc7,0.1648530761850834,dropout-random,0.1,22,deeprecon,TH,test,icnn
fc8,0.2303761158961188,dropout-random,0.1,22,deeprecon,TH,test,icnn
conv1_1,0.0227268045067477,dropout-random,0.1,22,deeprecon,TH,art,icnn
conv1_2,-0.0172277979634268,dropout-random,0.1,22,deeprecon,TH,art,icnn
conv2_1,-0.0038134113945939,dropout-random,0.1,22,deeprecon,TH,art,icnn
conv2_2,0.0095478813751298,dropout-random,0.1,22,deeprecon,TH,art,icnn
conv3_1,-0.020766438980202,dropout-random,0.1,22,deeprecon,TH,art,icnn
conv3_2,-0.0060125196970447,dropout-random,0.1,22,deeprecon,TH,art,icnn
conv3_3,0.0578769773365627,dropout-random,0.1,22,deeprecon,TH,art,icnn
conv3_4,0.0053072453806936,dropout-random,0.1,22,deeprecon,TH,art,icnn
conv4_1,0.0058041061242476,dropout-random,0.1,22,deeprecon,TH,art,icnn
conv4_2,0.0143148694930259,dropout-random,0.1,22,deeprecon,TH,art,icnn
conv4_3,0.0556265662666588,dropout-random,0.1,22,deeprecon,TH,art,icnn
conv4_4,0.2240594249723329,dropout-random,0.1,22,deeprecon,TH,art,icnn
conv5_1,0.1268404627292693,dropout-random,0.1,22,deeprecon,TH,art,icnn
conv5_2,0.1421295808934956,dropout-random,0.1,22,deeprecon,TH,art,icnn
conv5_3,0.1658883894865006,dropout-random,0.1,22,deeprecon,TH,art,icnn
conv5_4,0.2577587411720022,dropout-random,0.1,22,deeprecon,TH,art,icnn
fc6,0.1526985577953377,dropout-random,0.1,22,deeprecon,TH,art,icnn
fc7,0.2075338753149307,dropout-random,0.1,22,deeprecon,TH,art,icnn
fc8,0.0292029326389389,dropout-random,0.1,22,deeprecon,TH,art,icnn
conv1_1,0.04680031618927,dropout-pixels,0.1,44,deeprecon,TH,test,icnn
conv1_2,0.0475026628203869,dropout-pixels,0.1,44,deeprecon,TH,test,icnn
conv2_1,0.0618475760622892,dropout-pixels,0.1,44,deeprecon,TH,test,icnn
conv2_2,0.0365440435836789,dropout-pixels,0.1,44,deeprecon,TH,test,icnn
conv3_1,0.0631548890448463,dropout-pixels,0.1,44,deeprecon,TH,test,icnn
conv3_2,0.068498868425918,dropout-pixels,0.1,44,deeprecon,TH,test,icnn
conv3_3,0.1078327190694457,dropout-pixels,0.1,44,deeprecon,TH,test,icnn
conv3_4,0.0892520122838086,dropout-pixels,0.1,44,deeprecon,TH,test,icnn
conv4_1,0.1204045772111583,dropout-pixels,0.1,44,deeprecon,TH,test,icnn
conv4_2,0.1112912559002708,dropout-pixels,0.1,44,deeprecon,TH,test,icnn
conv4_3,0.0952567312884105,dropout-pixels,0.1,44,deeprecon,TH,test,icnn
conv4_4,0.1160145724828654,dropout-pixels,0.1,44,deeprecon,TH,test,icnn
conv5_1,0.1426503829598708,dropout-pixels,0.1,44,deeprecon,TH,test,icnn
conv5_2,0.1430612047964833,dropout-pixels,0.1,44,deeprecon,TH,test,icnn
conv5_3,0.1429789285686793,dropout-pixels,0.1,44,deeprecon,TH,test,icnn
conv5_4,0.1657461924434403,dropout-pixels,0.1,44,deeprecon,TH,test,icnn
fc6,0.1681769907551282,dropout-pixels,0.1,44,deeprecon,TH,test,icnn
fc7,0.1479279667976229,dropout-pixels,0.1,44,deeprecon,TH,test,icnn
fc8,0.2516112060212055,dropout-pixels,0.1,44,deeprecon,TH,test,icnn
conv1_1,0.0899931742018986,dropout-pixels,0.1,44,deeprecon,TH,art,icnn
conv1_2,0.0322195473813953,dropout-pixels,0.1,44,deeprecon,TH,art,icnn
conv2_1,0.0309284578424613,dropout-pixels,0.1,44,deeprecon,TH,art,icnn
conv2_2,0.0205312976764456,dropout-pixels,0.1,44,deeprecon,TH,art,icnn
conv3_1,-0.0113177783282723,dropout-pixels,0.1,44,deeprecon,TH,art,icnn
conv3_2,0.0050200940379078,dropout-pixels,0.1,44,deeprecon,TH,art,icnn
conv3_3,0.0739731841416806,dropout-pixels,0.1,44,deeprecon,TH,art,icnn
conv3_4,0.0165175752729466,dropout-pixels,0.1,44,deeprecon,TH,art,icnn
conv4_1,0.0272048293162018,dropout-pixels,0.1,44,deeprecon,TH,art,icnn
conv4_2,0.0344925955277612,dropout-pixels,0.1,44,deeprecon,TH,art,icnn
conv4_3,0.0801685656983747,dropout-pixels,0.1,44,deeprecon,TH,art,icnn
conv4_4,0.2555081703250865,dropout-pixels,0.1,44,deeprecon,TH,art,icnn
conv5_1,0.144238184551585,dropout-pixels,0.1,44,deeprecon,TH,art,icnn
conv5_2,0.1631451708918336,dropout-pixels,0.1,44,deeprecon,TH,art,icnn
conv5_3,0.2287010226691526,dropout-pixels,0.1,44,deeprecon,TH,art,icnn
conv5_4,0.3219620908499067,dropout-pixels,0.1,44,deeprecon,TH,art,icnn
fc6,0.1152845417912706,dropout-pixels,0.1,44,deeprecon,TH,art,icnn
fc7,0.1108620976381285,dropout-pixels,0.1,44,deeprecon,TH,art,icnn
fc8,0.119197376517217,dropout-pixels,0.1,44,deeprecon,TH,art,icnn
conv1_1,0.1040680856981328,dropout-dreamsim,0.25,55,deeprecon,TH,test,icnn
conv1_2,0.091361384087286,dropout-dreamsim,0.25,55,deeprecon,TH,test,icnn
conv2_1,0.1034545368601149,dropout-dreamsim,0.25,55,deeprecon,TH,test,icnn
conv2_2,0.0588171344031276,dropout-dreamsim,0.25,55,deeprecon,TH,test,icnn
conv3_1,0.1020178615114725,dropout-dreamsim,0.25,55,deeprecon,TH,test,icnn
conv3_2,0.1148290019837032,dropout-dreamsim,0.25,55,deeprecon,TH,test,icnn
conv3_3,0.1570071327462388,dropout-dreamsim,0.25,55,deeprecon,TH,test,icnn
conv3_4,0.1372131388317418,dropout-dreamsim,0.25,55,deeprecon,TH,test,icnn
conv4_1,0.1830517144507007,dropout-dreamsim,0.25,55,deeprecon,TH,test,icnn
conv4_2,0.1664812857701937,dropout-dreamsim,0.25,55,deeprecon,TH,test,icnn
conv4_3,0.1459808912853375,dropout-dreamsim,0.25,55,deeprecon,TH,test,icnn
conv4_4,0.1588727139371835,dropout-dreamsim,0.25,55,deeprecon,TH,test,icnn
conv5_1,0.2011149938361462,dropout-dreamsim,0.25,55,deeprecon,TH,test,icnn
conv5_2,0.2038546789636,dropout-dreamsim,0.25,55,deeprecon,TH,test,icnn
conv5_3,0.2013771257221554,dropout-dreamsim,0.25,55,deeprecon,TH,test,icnn
conv5_4,0.2113724662371712,dropout-dreamsim,0.25,55,deeprecon,TH,test,icnn
fc6,0.2452727934422137,dropout-dreamsim,0.25,55,deeprecon,TH,test,icnn
fc7,0.20490834967961,dropout-dreamsim,0.25,55,deeprecon,TH,test,icnn
fc8,0.3364236344974112,dropout-dreamsim,0.25,55,deeprecon,TH,test,icnn
conv1_1,0.1118832387025587,dropout-dreamsim,0.25,55,deeprecon,TH,art,icnn
conv1_2,0.0308471071686899,dropout-dreamsim,0.25,55,deeprecon,TH,art,icnn
conv2_1,0.0181584815483757,dropout-dreamsim,0.25,55,deeprecon,TH,art,icnn
conv2_2,0.0267420111353351,dropout-dreamsim,0.25,55,deeprecon,TH,art,icnn
conv3_1,-0.0126468727859156,dropout-dreamsim,0.25,55,deeprecon,TH,art,icnn
conv3_2,0.006610775461861,dropout-dreamsim,0.25,55,deeprecon,TH,art,icnn
conv3_3,0.0910584481806202,dropout-dreamsim,0.25,55,deeprecon,TH,art,icnn
conv3_4,0.0197512458817334,dropout-dreamsim,0.25,55,deeprecon,TH,art,icnn
conv4_1,0.0319556836384914,dropout-dreamsim,0.25,55,deeprecon,TH,art,icnn
conv4_2,0.0419452629279627,dropout-dreamsim,0.25,55,deeprecon,TH,art,icnn
conv4_3,0.1008477864277901,dropout-dreamsim,0.25,55,deeprecon,TH,art,icnn
conv4_4,0.3061907320778975,dropout-dreamsim,0.25,55,deeprecon,TH,art,icnn
conv5_1,0.184391861258696,dropout-dreamsim,0.25,55,deeprecon,TH,art,icnn
conv5_2,0.1958439327525004,dropout-dreamsim,0.25,55,deeprecon,TH,art,icnn
conv5_3,0.2183607334957558,dropout-dreamsim,0.25,55,deeprecon,TH,art,icnn
conv5_4,0.3465030329216049,dropout-dreamsim,0.25,55,deeprecon,TH,art,icnn
fc6,0.1654912904100154,dropout-dreamsim,0.25,55,deeprecon,TH,art,icnn
fc7,0.2308134496119992,dropout-dreamsim,0.25,55,deeprecon,TH,art,icnn
fc8,0.1409923610533118,dropout-dreamsim,0.25,55,deeprecon,TH,art,icnn
conv1_1,0.1017876180059385,dropout-clipvision,0.25,88,deeprecon,TH,test,icnn
conv1_2,0.0858293795761721,dropout-clipvision,0.25,88,deeprecon,TH,test,icnn
conv2_1,0.1038554121033127,dropout-clipvision,0.25,88,deeprecon,TH,test,icnn
conv2_2,0.0572720389029113,dropout-clipvision,0.25,88,deeprecon,TH,test,icnn
conv3_1,0.1043962672466754,dropout-clipvision,0.25,88,deeprecon,TH,test,icnn
conv3_2,0.1179989268634982,dropout-clipvision,0.25,88,deeprecon,TH,test,icnn
conv3_3,0.1634511438514395,dropout-clipvision,0.25,88,deeprecon,TH,test,icnn
conv3_4,0.1374443032009063,dropout-clipvision,0.25,88,deeprecon,TH,test,icnn
